68	55	4	78	17	34
88	62	26	60	43	46
64	73	95	51	58	55
56	91	71	84	56	88
35	4	85	46	62	78
47	17	83	55	40	33
93	17	69	57	19	59
67	73	73	51	60	55
45	43	45	84	72	17
85	94	8	83	93	33
51	25	45	45	23	86
5	16	68	66	27	29
10	8	35	74	25	46
15	13	54	1	10	12
86	30	72	83	84	56
7	91	46	94	95	41
1	84	41	45	21	26
68	77	35	25	5	61
82	75	93	95	80	28
44	7	20	51	89	86
61	39	34	33	80	58
83	28	54	63	95	31
45	37	53	2	67	93
50	83	80	78	23	39
67	43	90	89	93	85
20	27	51	44	15	64
67	19	51	29	1	12
30	70	46	79	26	78
6	32	62	97	1	32
34	90	57	15	14	50
91	29	96	52	54	90
42	19	45	26	45	38
27	44	49	88	56	62
24	67	70	72	38	98
5	47	39	32	71	32
57	81	90	21	88	6
53	8	32	49	50	9
32	30	68	91	79	7
51	74	39	8	87	52
37	93	81	12	92	70
13	59	91	32	69	17
46	48	43	38	41	93
72	73	64	49	14	97
20	84	80	1	67	11
61	57	2	43	61	59
2	93	40	58	15	2
37	84	66	1	48	54
75	8	27	67	22	14
48	7	7	5	71	14
75	41	36	59	23	26
22	84	17	89	81	83
27	41	61	50	33	59
44	16	96	91	86	5
3	55	34	29	14	47
9	49	58	38	39	35
50	29	27	94	89	27
40	50	20	6	67	97
10	14	51	3	15	70
65	41	57	30	73	95
43	25	66	40	59	58
6	71	88	11	42	86
59	46	43	4	33	3
37	10	44	48	25	2
62	73	94	75	90	43
52	66	65	45	11	26
65	14	3	35	79	44
50	47	24	52	59	45
2	61	81	32	92	97
99	94	99	11	49	16
86	49	35	25	22	26
84	94	83	58	27	24
76	68	24	21	62	13
55	73	4	79	5	45
20	29	78	90	30	78
28	9	96	53	19	10
15	26	12	85	46	58
78	8	7	57	46	8
70	97	25	26	92	86
67	98	22	38	77	32
95	84	63	69	74	32
31	61	65	63	69	55
83	48	84	14	79	27
23	88	22	54	10	30
44	30	55	22	58	58
33	43	20	98	58	95
88	76	49	94	54	47
91	83	4	27	89	66
77	68	6	52	44	63
38	66	2	31	95	41
70	79	70	99	13	73
29	41	94	18	64	36
96	80	94	8	55	36
99	66	5	59	97	95
20	21	86	57	58	43
20	32	57	43	75	87
12	93	5	63	81	97
43	75	18	7	67	45
60	69	22	98	98	35
66	15	94	23	93	84
74	14	56	26	39	71
11	39	44	9	81	83
52	31	70	58	9	5
53	30	6	9	96	2
32	50	18	39	52	63
81	22	47	66	30	25
37	36	83	64	89	25
10	43	91	85	62	42
65	3	3	70	87	90
58	16	42	25	40	81
45	81	61	91	77	50
89	99	72	50	54	51
60	21	31	31	65	61
21	93	75	30	97	4
39	6	55	40	15	30
9	83	46	25	26	86
62	41	63	87	24	37
10	48	66	43	81	3
22	74	15	60	33	2
85	87	53	70	24	24
80	45	28	2	56	99
25	48	30	82	63	54
26	55	61	38	77	65
8	42	57	61	81	89
43	85	24	60	8	29
43	16	8	70	63	54
14	32	99	31	82	73
76	85	47	28	81	23
5	83	95	71	86	73
74	80	81	91	65	71
61	42	61	94	36	20
35	51	6	95	76	12
51	48	93	57	68	40
73	82	63	60	32	15
28	78	67	86	95	13
44	77	69	75	75	8
8	29	27	55	81	11
95	84	48	76	65	4
11	8	8	95	20	67
15	93	42	26	38	2
2	29	1	18	36	13
72	23	17	21	25	81
96	45	47	20	6	34
50	97	89	18	50	24
54	41	40	63	64	51
44	39	78	83	15	92
59	41	79	93	14	45
41	81	51	42	8	36
21	82	63	21	17	41
84	68	7	50	65	26
46	68	99	67	11	84
94	56	94	13	85	42
23	13	15	12	60	30
82	33	54	21	14	81
87	79	79	34	44	90
9	93	17	83	70	55
41	46	58	4	35	80
5	14	13	48	1	11
40	73	47	31	79	59
60	43	39	74	54	21
36	6	14	2	44	69
33	83	82	7	50	33
26	46	87	75	17	79
39	1	31	62	55	59
34	64	51	54	45	19
28	46	97	17	91	87
67	30	17	30	86	96
38	12	63	28	30	99
12	18	46	37	13	18
25	45	2	16	83	94
21	67	32	63	9	80
32	34	1	55	77	93
14	5	77	56	62	87
2	80	36	99	79	87
74	43	79	53	73	2
52	29	5	93	26	99
76	41	82	39	71	81
18	33	28	76	54	62
47	95	33	82	38	53
54	4	15	90	98	38
60	57	64	58	4	31
41	90	17	5	26	50
72	27	69	31	22	10
85	4	88	85	76	28
58	37	17	95	22	29
14	45	34	45	94	99
91	94	44	34	7	76
16	38	96	71	74	1
99	88	7	56	58	7
99	56	62	88	25	83
19	84	24	44	69	48
36	46	2	28	75	49
55	81	72	6	79	68
36	90	14	78	67	17
41	88	20	8	62	76
51	10	89	50	65	4
59	8	60	70	58	32
93	47	4	54	47	19
22	77	2	15	76	21
77	34	91	62	47	11
39	61	10	27	99	34
76	93	70	4	95	16
69	66	46	33	72	33
97	66	30	59	98	18
76	30	42	43	96	45
85	89	16	78	14	25
24	28	5	25	71	34
81	84	72	44	15	53
84	81	18	40	85	12
29	18	88	12	12	14
7	86	23	25	47	92
81	2	62	99	32	58
34	81	93	95	68	1
12	25	72	58	69	73
29	30	94	2	95	9
78	10	18	22	5	76
77	48	89	93	81	67
56	76	24	20	47	79
55	71	52	24	69	16
38	21	9	69	69	37
52	97	74	3	40	74
8	37	60	16	52	19
38	62	17	53	37	76
3	53	66	98	39	13
55	87	48	4	62	38
46	13	25	32	92	53
29	68	66	67	76	53
56	61	33	48	22	29
64	69	43	71	84	27
10	72	65	34	27	15
68	42	47	42	59	79
87	80	90	82	93	17
72	63	63	11	92	83
69	69	48	77	51	5
77	32	26	56	49	63
65	50	96	42	21	80
45	32	32	21	17	57
45	20	57	92	54	48
83	15	47	81	39	95
70	18	83	71	97	54
59	75	88	63	21	63
70	67	46	81	97	87
18	39	2	4	40	44
98	76	48	60	19	76
47	77	67	52	37	5
68	15	1	45	33	93
67	12	73	67	15	23
46	69	71	96	47	60
25	31	23	53	92	2
2	8	4	5	51	80
88	52	19	60	74	79
60	39	87	1	72	87
36	57	87	44	2	18
17	85	83	36	23	22
33	6	96	21	79	5
67	92	26	71	51	54
67	45	93	24	63	11
84	13	10	28	67	91
81	24	60	98	21	50
74	92	10	88	71	15
94	46	33	95	89	43
49	22	41	98	84	50
8	58	38	23	13	71
51	32	94	48	40	96
68	94	65	48	48	16
11	22	10	34	81	19
82	95	93	17	75	8
24	73	61	11	40	28
25	73	35	42	51	85
21	22	3	77	47	21
97	67	69	97	14	50
99	34	51	2	45	18
53	74	92	65	5	31
52	79	14	14	12	1
50	12	66	38	69	59
84	93	22	49	49	74
29	61	78	70	42	89
20	81	3	14	37	55
13	93	22	86	43	98
92	98	42	51	52	38
70	45	24	35	11	76
28	94	87	94	19	17
33	68	79	27	52	95
17	91	54	23	43	44
85	67	51	22	66	35
68	22	90	54	87	12
12	43	63	71	74	30
26	67	60	24	26	58
99	59	48	43	10	83
33	98	45	5	66	25
72	49	55	93	32	54
51	89	25	19	72	8
18	17	46	44	25	97
30	76	33	36	4	97
68	57	95	77	88	63
4	52	46	69	48	58
37	73	1	28	51	11
14	69	88	65	48	76
44	91	30	34	59	62
10	52	86	62	32	72
87	32	87	70	23	27
53	2	44	85	41	57
23	95	5	19	66	78
72	57	41	20	18	11
42	63	73	28	24	75
97	77	81	82	6	84
36	60	83	46	48	92
73	48	54	7	14	44
8	58	5	21	83	57
68	27	6	82	7	35
41	77	80	38	29	25
81	39	80	75	26	62
82	24	90	51	79	64
21	53	12	98	90	90
40	84	99	30	72	90
39	5	82	65	44	47
73	99	62	2	70	40
2	64	89	77	92	46
45	39	92	46	92	63
7	44	29	14	27	46
50	85	26	55	62	11
14	60	49	16	73	38
94	34	85	27	68	44
22	87	78	92	8	11
67	51	44	60	50	94
90	37	67	67	99	16
11	30	6	79	40	87
2	24	45	73	73	81
83	84	16	96	53	59
77	94	9	73	48	83
41	97	14	94	76	86
40	11	29	14	89	76
3	76	46	53	87	73
65	61	4	3	87	9
67	90	64	62	28	37
33	52	41	61	70	5
28	98	90	95	78	78
50	19	62	54	1	38
45	53	66	4	16	80
64	61	45	57	26	82
28	52	45	77	23	24
32	50	29	83	91	69
99	35	31	72	80	5
75	27	55	47	14	91
91	94	82	66	64	78
39	60	96	10	41	41
94	83	16	98	57	68
52	89	39	20	1	6
44	3	70	95	57	19
88	60	48	88	20	90
32	7	14	96	67	4
97	70	50	57	84	45
54	56	74	66	63	41
52	90	42	27	20	51
35	87	69	26	31	60
50	60	26	24	79	65
32	35	45	26	65	49
27	54	67	15	59	15
25	39	60	82	80	87
51	72	29	21	59	32
48	10	11	53	82	85
44	52	54	73	74	18
56	88	80	36	12	12
18	77	81	1	51	64
42	43	98	84	12	90
99	39	48	83	38	36
64	64	19	12	51	77
79	35	80	1	13	34
4	29	99	24	33	6
31	12	69	32	70	60
70	12	69	68	12	75
52	96	9	15	93	22
5	4	31	32	18	57
32	27	63	91	29	38
35	24	97	26	60	74
90	92	83	23	57	81
31	71	27	84	25	63
69	92	41	61	49	99
68	54	30	95	24	62
7	90	21	33	35	21
80	8	31	19	22	87
69	51	56	35	78	51
15	70	38	45	82	60
64	19	23	4	13	33
74	42	15	18	58	38
13	59	70	7	40	86
44	85	83	95	41	11
31	47	65	88	14	36
24	61	43	69	74	36
19	52	44	65	87	59
7	14	65	31	92	6
91	85	60	77	77	54
73	76	21	52	5	27
52	85	92	26	74	80
68	43	61	13	32	15
18	66	8	48	68	14
81	37	40	6	19	96
20	36	63	6	25	95
30	41	93	67	40	41
85	27	91	29	16	7
15	71	50	22	62	59
32	23	2	80	10	2
78	28	74	55	20	37
34	90	97	61	16	83
10	73	32	32	53	18
15	93	64	88	88	22
59	25	43	2	45	54
29	15	57	3	9	44
34	57	64	98	26	17
53	14	30	58	94	24
58	7	2	21	23	5
35	54	78	28	33	57
29	92	32	9	88	22
74	96	63	28	86	25
30	7	14	64	87	68
49	56	33	70	76	51
88	43	93	38	38	35
28	66	10	50	14	16
37	71	14	48	76	54
1	89	40	51	75	11
61	27	25	89	3	97
62	25	89	98	53	67
42	77	5	60	37	53
1	88	20	50	87	25
34	59	37	44	77	8
95	92	40	97	5	41
37	68	72	54	42	74
43	28	97	61	42	61
85	73	66	15	11	50
39	28	52	91	58	51
26	70	99	41	89	19
54	87	83	82	56	2
2	85	95	99	16	64
60	29	88	92	73	75
95	3	71	84	17	60
7	95	92	56	92	67
78	38	21	41	20	92
54	92	74	98	37	61
26	23	15	32	38	78
72	38	51	38	77	76
21	1	34	29	59	98
26	41	47	3	18	28
99	27	59	65	4	14
74	75	85	84	96	63
41	89	64	50	20	83
62	70	61	12	45	10
25	81	86	23	55	21
46	83	81	47	55	66
62	53	28	3	68	27
14	2	92	36	59	64
46	48	16	76	64	10
72	23	10	95	16	23
31	90	7	18	38	38
19	57	50	53	73	62
81	15	21	83	88	87
91	85	85	12	34	70
31	93	8	97	81	59
7	32	78	95	52	55
69	69	55	76	63	99
26	15	91	24	10	87
14	5	89	90	10	84
37	11	66	6	76	64
60	11	50	60	51	37
58	64	51	26	12	98
38	42	94	40	80	51
45	90	62	59	61	40
44	84	35	79	43	70
2	55	43	99	34	79
58	5	15	40	46	12
52	77	83	74	90	77
96	11	98	32	81	33
39	37	46	8	96	37
35	83	83	46	13	71
66	62	2	61	67	6
27	84	96	30	40	29
20	82	17	30	80	29
78	9	65	7	25	34
57	47	10	31	36	83
47	75	7	66	1	39
41	41	51	21	52	63
64	21	93	6	17	87
19	5	71	7	65	89
35	65	39	68	99	5
93	38	4	83	15	49
78	21	97	84	3	13
34	57	92	92	70	56
51	93	61	59	81	24
73	13	87	15	36	14
95	38	79	50	1	97
21	29	97	16	25	83
37	71	15	10	82	89
28	76	6	56	1	23
81	34	57	12	74	54
46	71	48	85	89	15
67	91	15	93	75	97
43	2	80	24	54	26
84	48	2	27	75	56
34	91	23	69	97	32
81	41	71	55	83	39
86	81	71	37	67	74
82	27	71	92	37	63
40	83	92	25	2	68
30	36	88	58	63	14
43	86	2	88	67	97
5	89	19	96	71	24
13	25	55	68	21	23
81	22	24	47	67	75
67	70	27	34	80	44
26	39	12	26	4	31
81	78	78	6	89	13
75	43	36	55	16	93
99	90	53	33	71	93
60	62	23	20	60	54
80	20	91	7	12	71
13	10	40	79	44	21
83	18	43	28	17	62
9	34	2	21	33	80
69	22	34	27	69	92
29	92	56	61	25	57
41	76	19	31	96	55
20	23	46	58	52	7
73	34	64	44	36	15
96	87	11	59	54	36
88	95	56	87	43	53
14	31	25	97	87	58
35	74	39	78	66	69
68	63	79	4	61	64
7	10	90	71	80	22
17	42	81	71	71	99
2	1	80	85	27	45
85	98	75	95	13	95
39	70	92	50	46	59
73	67	76	56	83	68
84	38	77	11	36	37
10	11	43	53	25	7
53	66	26	45	47	40
52	88	93	64	68	16
4	59	86	29	68	75
39	57	52	22	93	77
83	99	6	95	14	91
91	52	69	8	43	61
73	33	83	19	3	34
21	91	45	69	40	19
75	25	11	97	53	59
18	6	2	43	32	50
55	74	81	32	53	74
35	3	52	70	79	30
37	35	46	57	42	88
88	36	74	84	87	69
19	26	19	73	82	65
40	24	18	93	74	33
2	88	38	71	44	77
38	83	16	42	96	8
3	25	55	22	22	16
37	6	89	45	23	51
46	22	26	67	14	41
30	46	73	15	51	94
76	2	20	46	48	65
85	59	21	96	48	54
15	78	84	50	86	89
83	25	84	44	10	49
46	38	15	47	10	73
56	59	96	28	86	23
1	61	95	22	15	61
45	60	52	46	44	16
61	31	82	66	71	25
71	52	90	82	72	81
56	79	46	13	61	80
92	87	73	37	74	3
97	70	7	55	24	79
5	48	1	41	98	74
78	29	25	39	38	92
69	37	18	18	78	52
17	4	46	6	71	18
25	9	53	19	28	70
98	56	13	14	31	80
58	29	10	52	76	24
86	35	98	93	45	46
26	65	81	13	79	34
65	43	72	98	35	84
52	18	51	30	1	88
83	29	75	47	12	62
58	21	36	82	20	23
33	73	16	18	3	67
46	2	34	91	64	22
54	92	90	46	65	49
37	11	80	53	60	5
94	68	20	12	83	74
37	14	17	99	97	59
50	26	27	49	20	57
76	62	93	38	16	15
28	21	89	49	28	73
83	31	24	3	39	83
52	46	84	70	61	87
41	93	46	85	73	71
50	13	18	55	22	38
51	60	75	95	92	65
35	66	14	17	9	83
34	88	29	55	32	58
13	96	75	16	7	3
9	42	11	42	68	9
16	97	99	58	4	79
8	4	66	10	12	86
61	17	95	45	67	93
32	74	70	93	97	27
62	65	38	62	82	83
46	99	51	32	19	38
30	62	99	30	11	81
63	85	15	38	40	54
60	89	60	83	39	15
3	70	92	82	35	65
94	84	91	14	47	40
5	95	47	61	20	36
26	71	73	70	16	30
5	93	1	68	21	45
91	81	49	12	81	21
34	36	89	74	34	83
48	26	49	69	92	69
20	23	72	67	53	8
48	42	76	82	52	2
38	4	70	14	88	37
25	48	18	26	76	89
47	1	61	89	59	50
4	75	80	58	43	37
68	89	63	10	70	30
9	31	83	68	80	68
98	26	80	51	31	82
33	33	66	73	70	43
78	85	77	45	74	41
70	21	11	99	8	79
62	50	73	88	68	13
93	72	70	35	7	37
75	72	54	62	55	58
81	55	8	8	51	62
64	98	9	30	51	58
78	41	48	90	64	35
46	29	8	31	4	69
62	16	71	38	31	3
93	29	48	18	58	74
11	7	57	49	82	17
39	40	21	21	25	18
94	26	63	28	48	30
60	92	44	35	35	86
40	23	9	13	96	72
21	44	2	73	91	92
39	86	81	9	89	83
82	44	24	90	38	47
7	92	38	5	4	71
51	51	2	23	49	81
93	69	9	37	97	31
12	78	96	29	16	23
40	75	84	58	37	71
48	30	71	14	13	56
88	90	50	10	73	8
25	67	60	9	5	25
18	51	27	85	88	99
99	13	16	58	56	22
67	55	15	24	47	89
82	72	78	42	70	90
4	6	99	24	98	96
46	75	72	25	49	91
83	32	69	31	50	73
38	98	45	66	69	73
8	86	52	86	36	16
93	9	78	30	54	13
19	98	99	33	92	41
80	40	69	97	88	71
83	10	57	59	49	86
51	5	70	65	35	10
41	7	39	13	10	80
11	46	83	30	83	21
81	88	55	89	61	35
31	96	70	65	96	56
53	60	43	37	30	84
30	33	44	15	4	97
49	1	57	96	86	58
14	32	11	60	82	40
46	84	26	57	85	46
60	47	13	85	16	84
51	28	22	24	94	54
35	64	38	12	2	67
65	80	47	8	76	69
80	12	69	98	54	8
4	43	8	57	7	26
65	10	13	27	94	27
58	84	62	97	70	35
91	51	81	89	56	71
97	35	80	16	46	12
53	18	73	23	52	71
4	72	46	16	55	89
48	99	24	6	97	78
34	39	27	20	22	86
10	98	64	1	85	60
25	41	85	22	40	30
38	65	67	65	4	16
58	83	19	79	44	60
89	53	63	69	37	80
76	32	50	91	71	72
13	65	50	86	77	94
33	84	84	6	52	39
3	47	94	98	66	37
75	47	47	12	86	82
49	42	32	64	74	64
65	88	46	26	21	97
78	37	36	36	30	56
16	1	23	89	59	21
53	4	51	7	33	55
9	92	33	29	5	99
5	78	29	41	14	9
72	99	29	87	19	22
61	13	13	10	28	57
73	73	70	35	58	97
56	9	72	51	44	49
37	57	75	78	59	88
61	62	52	84	94	59
22	31	1	92	22	84
41	33	6	49	90	38
14	69	44	4	71	63
15	18	24	36	31	41
7	53	43	5	87	30
83	39	34	82	38	64
78	72	59	87	31	69
70	4	23	40	62	31
58	61	64	93	99	14
16	27	11	86	21	26
41	90	71	2	30	71
92	71	17	50	58	85
19	93	2	40	4	58
51	60	95	77	64	31
56	79	48	80	19	8
93	78	23	59	48	49
70	29	28	19	14	9
62	93	60	46	49	7
31	25	40	2	98	20
5	67	28	85	20	14
39	87	79	69	59	25
70	96	7	29	63	79
64	71	52	84	47	29
36	37	62	42	7	71
1	90	75	35	45	77
61	26	3	78	56	34
54	34	52	20	87	41
91	93	2	36	78	4
15	79	51	78	11	94
79	74	87	23	87	47
60	79	65	53	25	33
50	6	86	69	45	74
80	32	55	21	20	92
64	39	45	29	59	63
54	54	24	66	51	86
20	51	16	30	56	40
62	40	62	46	50	78
50	37	14	79	78	15
61	66	81	35	51	97
73	35	87	30	48	47
58	75	37	4	42	90
19	75	27	72	61	8
86	2	88	7	26	22
25	89	65	57	92	98
18	77	60	88	61	52
83	44	86	69	85	66
31	55	83	62	32	38
56	59	42	50	79	41
28	29	49	29	48	6
22	40	60	78	41	41
77	1	66	62	23	21
82	51	66	45	22	87
88	97	96	67	15	16
5	42	4	11	48	17
34	8	40	63	1	52
10	79	16	5	53	31
6	66	35	24	29	26
8	48	8	77	84	3
16	38	77	48	16	46
44	66	47	86	79	62
75	4	40	14	10	4
7	66	16	20	27	13
15	94	84	23	7	62
96	78	95	60	21	75
69	73	16	55	88	25
41	8	38	65	59	14
52	72	54	37	65	90
5	14	93	26	10	41
24	78	73	91	16	78
63	8	7	75	1	64
99	56	2	38	23	82
75	76	4	58	1	63
85	72	17	56	50	3
21	44	57	26	60	73
42	23	22	62	49	53
9	33	41	59	14	56
95	25	96	34	75	65
94	21	48	64	85	73
87	88	82	44	70	45
93	15	91	44	63	51
44	23	7	90	86	6
83	37	49	6	45	64
97	36	90	34	68	37
94	85	83	20	19	19
71	78	71	15	39	66
22	54	22	18	73	32
28	79	75	81	70	22
93	22	44	17	60	39
54	85	98	69	7	51
55	16	98	18	93	63
92	96	37	70	83	53
56	6	35	5	53	24
44	17	58	20	30	71
56	24	36	99	90	98
86	15	66	31	77	35
32	40	73	82	36	86
13	46	2	61	41	78
82	40	81	95	99	81
73	64	77	98	90	60
34	60	64	55	35	21
24	12	51	46	80	18
98	27	86	85	50	38
42	38	76	98	25	11
60	46	15	88	72	85
14	76	76	32	93	63
38	81	42	89	4	89
47	16	90	39	98	56
53	23	10	66	28	26
64	12	59	76	81	65
32	29	25	6	14	45
7	4	46	12	6	30
22	31	66	92	93	65
48	14	97	28	27	65
28	98	89	81	70	11
35	25	65	76	44	75
68	42	21	9	80	87
19	75	5	25	59	73
24	61	20	21	26	19
12	48	36	37	27	8
88	66	89	51	26	49
28	80	74	81	41	49
28	21	80	53	30	25
41	86	11	80	82	60
58	16	76	19	35	36
87	27	71	71	36	75
89	96	76	55	58	94
20	19	1	32	15	32
8	87	78	98	23	66
80	77	20	98	8	36
65	74	81	65	95	82
36	6	61	38	65	58
90	26	56	15	85	46
48	81	73	56	66	60
27	24	83	33	64	37
3	62	17	21	72	22
33	94	28	59	62	24
17	44	30	88	36	31
85	46	94	34	13	1
83	1	47	82	72	42
86	48	63	96	98	30
93	16	52	67	4	91
95	44	14	63	99	12
9	10	21	81	50	73
4	1	22	23	12	27
9	89	50	80	20	45
50	29	27	96	13	9
50	25	73	56	65	51
50	13	13	60	95	26
27	43	93	26	35	48
64	43	84	40	66	64
44	76	39	11	38	99
94	62	30	25	18	59
45	43	67	99	46	73
80	58	4	61	11	37
52	6	55	49	34	28
76	56	32	30	87	72
33	30	90	13	63	20
92	84	31	23	88	62
77	16	50	18	41	70
21	38	32	85	22	95
75	25	27	65	87	3
28	97	93	4	92	10
36	1	77	49	34	92
9	5	75	35	27	37
73	61	11	10	10	21
50	48	19	68	65	6
87	40	77	99	26	64
6	63	48	37	24	88
18	43	68	80	26	95
75	27	90	13	20	30
50	19	26	18	22	12
76	70	95	4	83	98
38	74	67	46	11	91
83	37	97	38	32	36
47	88	95	52	27	72
23	4	21	82	21	98
49	58	37	53	94	86
3	36	14	11	75	40
34	42	10	1	51	23
16	40	27	59	30	66
70	28	91	36	66	1
94	7	12	35	96	71
54	97	83	19	63	64
12	68	86	33	11	57
62	9	55	32	45	14
82	22	20	92	41	93
73	60	79	54	67	32
99	91	62	77	67	39
32	5	75	66	12	46
49	51	6	53	43	29
82	44	46	57	4	62
30	55	1	56	52	12
28	70	52	88	87	12
16	85	33	62	61	72
17	4	91	83	77	96
25	2	47	28	31	40
22	66	32	82	43	57
75	67	63	91	95	7
92	48	55	11	68	98
99	39	64	35	24	54
55	84	53	19	40	54
45	93	68	18	7	80
92	62	37	72	78	44
41	89	23	83	42	83
98	24	17	52	8	69
39	66	8	89	87	47
23	17	84	34	23	52
40	39	50	55	28	31
23	42	69	97	16	64
48	80	41	71	53	23
16	60	53	45	78	87
30	70	81	99	29	83
1	27	1	64	47	45
79	47	43	16	73	49
79	50	16	80	6	95
24	82	22	50	42	18
70	29	46	72	3	3
85	27	98	62	15	48
34	70	82	44	30	61
51	88	34	31	86	18
16	92	12	73	31	61
57	56	90	29	47	56
76	91	56	36	71	34
47	57	57	7	25	88
5	68	27	47	79	97
85	66	62	33	62	6
80	39	71	25	49	57
83	81	12	40	49	75
78	93	63	65	22	39
55	94	88	63	83	92
9	63	42	4	6	14
46	64	9	39	53	46
31	87	17	10	29	92
13	28	88	29	55	22
8	68	44	39	44	86
27	16	70	23	71	25
24	31	56	12	22	44
86	48	31	3	30	43
22	36	15	88	16	69
79	98	84	15	23	30
41	33	96	31	80	24
85	23	93	90	15	57
18	5	33	65	94	91
42	10	22	28	49	95
67	64	5	57	58	25
37	19	70	4	45	31
53	68	62	36	7	72
56	3	20	90	54	15
53	75	14	54	1	22
2	2	72	49	19	13
58	79	48	60	16	57
97	14	60	2	73	61
12	19	8	28	65	87
10	18	83	51	98	28
98	35	35	86	82	62
92	88	38	49	73	75
84	44	93	23	94	45
13	78	33	26	56	42
52	35	2	99	32	25
39	49	39	78	63	49
53	53	21	28	13	13
94	62	46	52	56	53
97	91	10	65	12	62
61	24	13	53	91	8
83	53	77	67	37	34
81	51	65	92	79	39
97	86	29	91	31	41
87	90	74	11	55	93
27	88	94	73	3	31
2	30	87	2	68	6
90	50	21	92	45	34
97	81	89	92	35	84
35	98	98	12	99	99
74	55	20	62	11	67
56	72	28	95	35	57
75	56	25	31	49	32
70	66	14	31	47	83
7	65	16	57	51	51
61	35	4	64	69	78
59	1	48	23	49	11
75	54	3	25	89	31
74	25	14	18	34	41
61	2	78	61	41	49
67	6	57	76	79	13
1	16	57	90	12	86
43	71	36	54	79	56
97	35	75	64	76	81
41	99	97	99	51	78
76	61	93	17	38	68
14	39	21	71	68	67
80	68	16	86	12	96
55	72	40	81	31	36
92	22	13	72	90	80
42	43	39	6	64	7
7	13	86	18	91	47
63	86	85	1	62	61
6	62	97	10	56	43
88	97	8	59	60	49
84	57	8	13	83	66
79	23	1	9	35	38
20	64	1	71	40	66
79	81	10	27	46	35
30	74	32	53	81	96
7	94	28	71	48	32
95	79	78	92	17	52
6	96	87	16	89	60
71	44	93	7	56	21
71	84	50	45	53	22
65	30	23	69	27	59
99	68	36	25	27	13
7	42	55	10	7	67
26	77	74	62	25	20
73	22	44	61	58	44
99	7	98	23	5	84
85	87	70	36	32	92
87	24	77	79	30	27
18	38	46	43	3	4
14	26	57	32	26	69
95	46	31	19	49	81
67	1	41	24	56	46
91	39	40	44	53	36
91	84	11	13	74	54
13	71	56	85	23	58
42	4	37	65	80	94
19	97	54	54	35	22
36	8	91	87	64	20
21	17	98	66	57	3
94	70	61	84	59	4
13	80	53	35	84	30
33	44	12	59	98	24
64	79	64	25	96	55
23	72	36	63	87	23
23	50	44	28	12	29
61	35	24	90	48	82
8	89	64	2	72	7
14	69	63	23	81	70
18	82	31	66	42	57
56	65	69	96	85	48
95	8	53	66	11	18
35	61	10	65	5	44
70	20	64	41	22	36
89	33	26	72	48	3
52	86	78	38	23	96
15	7	23	78	97	69
22	29	25	19	28	81
72	50	63	55	71	88
39	76	99	74	99	10
24	82	83	72	89	54
46	3	8	77	22	66
47	37	89	73	89	81
55	8	77	4	35	32
22	14	99	53	56	62
27	19	47	63	34	9
14	75	87	53	87	19
36	88	72	6	58	10
20	83	8	61	17	71
89	25	85	73	26	90
50	21	19	19	43	92
51	72	27	7	83	23
94	76	88	12	36	22
16	53	46	21	23	55
83	88	30	36	81	78
24	10	33	45	55	58
75	29	97	85	56	49
44	48	19	44	15	62
89	62	75	30	63	16
11	77	67	83	87	63
80	1	85	43	72	32
92	32	54	10	91	13
58	54	47	64	85	7
2	43	56	33	62	52
47	67	85	34	26	69
94	8	66	71	98	44
23	1	24	85	5	86
68	59	50	69	47	98
7	16	92	68	16	41
87	20	87	80	31	7
2	41	95	4	55	44
29	64	97	75	68	35
97	59	17	45	23	50
51	33	27	40	90	48
74	52	43	76	5	52
19	72	13	9	49	74
18	78	12	33	12	50
44	47	60	95	60	76
66	65	89	28	24	41
76	77	69	76	62	4
8	7	14	54	35	89
22	80	78	57	19	4
84	32	7	20	14	80
14	20	89	46	29	12
2	1	63	22	49	84
49	50	20	47	33	38
25	35	6	6	57	18
90	39	39	55	82	66
38	91	21	30	9	61
55	67	96	67	37	4
90	34	24	20	96	42
90	67	34	38	44	49
16	48	89	21	21	83
61	49	13	97	44	95
39	67	85	35	90	54
65	12	45	94	91	72
55	44	36	38	44	78
32	59	75	60	8	53
5	44	3	59	89	97
17	47	17	91	19	92
57	6	97	46	57	8
84	7	29	92	26	12
94	93	23	15	77	79
97	39	78	3	25	20
14	8	95	4	8	19
2	64	57	7	5	64
91	25	79	46	35	30
98	92	12	35	85	3
50	62	24	92	63	45
60	14	62	91	48	57
61	70	68	71	69	86
40	52	4	54	3	13
96	73	92	69	30	73
20	74	99	48	2	99
85	65	55	54	22	17
94	11	40	9	62	96
53	63	99	22	49	14
59	96	44	47	69	68
98	37	75	40	67	49
99	49	94	96	49	66
44	64	90	20	47	48
10	70	23	23	81	76
81	97	32	38	6	67
70	16	41	58	20	10
80	47	39	84	23	51
20	41	86	46	49	32
65	46	67	51	92	77
41	99	33	98	88	22
4	69	32	5	46	37
98	37	94	57	58	94
27	61	95	29	72	27
36	37	24	41	51	89
4	34	17	77	23	36
20	10	87	25	87	67
86	59	67	52	16	74
18	66	69	91	79	78
16	32	23	95	85	69
55	79	26	11	62	55
6	81	54	8	63	18
79	31	75	8	3	88
75	92	19	18	55	72
89	25	82	95	14	81
95	19	54	29	40	12
23	53	27	75	10	48
56	82	54	50	83	22
